Experiment,SRC_id,HRC_id,File,PVS_id,Tester_id,Score,Is_training,Exp_type,Exp_design
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1005.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1006.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1007.0,3.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1008.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1009.0,3.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1010.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1011.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1012.0,3.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1013.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1014.0,3.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1015.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1016.0,3.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1017.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1018.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1019.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1020.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1021.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1022.0,1.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1023.0,2.0,False,video,classic
1.0,1.0,1.0,vqeghd1_src01_hrc01.v1.avi,1001.0,1024.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1001.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1002.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1003.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1004.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1005.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1006.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1007.0,3.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1008.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1009.0,3.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1010.0,3.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1011.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1012.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1013.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1014.0,3.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1015.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1016.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1017.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1018.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1019.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1020.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1021.0,2.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1022.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1023.0,1.0,False,video,classic
1.0,1.0,2.0,vqeghd1_src01_hrc02.v1.avi,1002.0,1024.0,2.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1001.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1002.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1003.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1004.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1005.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1006.0,2.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1007.0,2.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1008.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1009.0,3.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1010.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1011.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1012.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1013.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1014.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1015.0,2.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1016.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1017.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1018.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1019.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1020.0,2.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1021.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1022.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1023.0,1.0,False,video,classic
1.0,1.0,3.0,vqeghd1_src01_hrc03.v1.avi,1003.0,1024.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1001.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1002.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1003.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1004.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1005.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1006.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1007.0,3.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1008.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1009.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1010.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1011.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1012.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1013.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1014.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1015.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1016.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1017.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1018.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1019.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1020.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1021.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1022.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1023.0,1.0,False,video,classic
1.0,1.0,4.0,vqeghd1_src01_hrc04.v1.avi,1004.0,1024.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1001.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1002.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1003.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1004.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1005.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1006.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1007.0,3.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1008.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1009.0,3.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1010.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1011.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1012.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1013.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1014.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1015.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1016.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1017.0,3.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1018.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1019.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1020.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1021.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1022.0,2.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1023.0,1.0,False,video,classic
1.0,1.0,5.0,vqeghd1_src01_hrc05.v1.avi,1005.0,1024.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1001.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1002.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1003.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1004.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1005.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1006.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1007.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1008.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1009.0,4.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1010.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1011.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1012.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1013.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1014.0,4.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1015.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1016.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1017.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1018.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1019.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1020.0,4.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1021.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1022.0,3.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1023.0,2.0,False,video,classic
1.0,1.0,6.0,vqeghd1_src01_hrc06.v1.avi,1006.0,1024.0,5.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1001.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1002.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1003.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1004.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1005.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1006.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1007.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1008.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1009.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1010.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1011.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1012.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1013.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1014.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1015.0,1.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1016.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1017.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1018.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1019.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1020.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1021.0,2.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1022.0,3.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1023.0,1.0,False,video,classic
1.0,1.0,7.0,vqeghd1_src01_hrc07.v1.avi,1007.0,1024.0,3.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1001.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1002.0,3.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1003.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1004.0,2.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1005.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1006.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1007.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1008.0,2.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1009.0,2.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1010.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1011.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1012.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1013.0,3.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1014.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1015.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1016.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1017.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1018.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1019.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1020.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1021.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1022.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1023.0,1.0,False,video,classic
1.0,1.0,8.0,vqeghd1_src01_hrc08.v1.avi,1008.0,1024.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1001.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1002.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1003.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1004.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1005.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1006.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1007.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1008.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1009.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1010.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1011.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1012.0,4.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1013.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1014.0,4.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1015.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1016.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1017.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1018.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1019.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1020.0,3.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1021.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1022.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1023.0,2.0,False,video,classic
1.0,1.0,9.0,vqeghd1_src01_hrc09.v1.avi,1009.0,1024.0,5.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1001.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1002.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1003.0,5.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1004.0,5.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1005.0,5.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1006.0,3.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1007.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1008.0,5.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1009.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1010.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1011.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1012.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1013.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1014.0,5.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1015.0,3.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1016.0,4.0,False,video,classic
1.0,1.0,10.0,vqeghd1_src01_hrc10.v1.avi,1010.0,1017.0,4.0,False,video,classic
